geo_id,geography,Population,Family households,Married-couple family households,Other family households,"Male householder, no spouse present","Female householder, no spouse present",Nonfamily households,Householder living alone,Householder not living alone
1400000US12095014904,Census Tract 149.04; Orange County; Florida,2466,1800,785,1015,313,702,666,591,75
1400000US12095014906,Census Tract 149.06; Orange County; Florida,2368,1687,1428,259,22,237,681,396,285
1400000US12095014908,Census Tract 149.08; Orange County; Florida,2197,1579,865,714,91,623,618,517,101
1400000US12095014909,Census Tract 149.09; Orange County; Florida,995,802,545,257,54,203,193,153,40
1400000US12095015001,Census Tract 150.01; Orange County; Florida,446,393,229,164,86,78,53,38,15
1400000US12095015002,Census Tract 150.02; Orange County; Florida,2060,1588,1081,507,173,334,472,288,184
1400000US12095015003,Census Tract 150.03; Orange County; Florida,2063,1695,1067,628,421,207,368,200,168
1400000US12095015005,Census Tract 150.05; Orange County; Florida,1153,885,739,146,34,112,268,141,127
1400000US12095015006,Census Tract 150.06; Orange County; Florida,1575,1253,983,270,77,193,322,262,60
1400000US12095015103,Census Tract 151.03; Orange County; Florida,2700,1873,1324,549,127,422,827,685,142
1400000US12095015104,Census Tract 151.04; Orange County; Florida,1957,1314,632,682,166,516,643,564,79
1400000US12095015105,Census Tract 151.05; Orange County; Florida,1331,1073,847,226,75,151,258,124,134
1400000US12095015106,Census Tract 151.06; Orange County; Florida,2348,1893,1137,756,86,670,455,408,47
1400000US12095015202,Census Tract 152.02; Orange County; Florida,2357,1477,741,736,87,649,880,731,149
1400000US12095015203,Census Tract 152.03; Orange County; Florida,1526,649,411,238,58,180,877,600,277
1400000US12095015204,Census Tract 152.04; Orange County; Florida,2630,1151,698,453,49,404,1479,927,552
1400000US12095015300,Census Tract 153; Orange County; Florida,1584,808,604,204,46,158,776,627,149
1400000US12095015501,Census Tract 155.01; Orange County; Florida,2970,1594,1262,332,10,322,1376,996,380
1400000US12095015601,Census Tract 156.01; Orange County; Florida,1059,726,646,80,11,69,333,265,68
1400000US12095015602,Census Tract 156.02; Orange County; Florida,714,591,544,47,8,39,123,81,42
1400000US12095015701,Census Tract 157.01; Orange County; Florida,1006,510,402,108,78,30,496,386,110
1400000US12095015702,Census Tract 157.02; Orange County; Florida,605,417,341,76,36,40,188,149,39
1400000US12095015801,Census Tract 158.01; Orange County; Florida,665,526,488,38,26,12,139,116,23
1400000US12095015802,Census Tract 158.02; Orange County; Florida,1004,807,693,114,47,67,197,140,57
1400000US12095015901,Census Tract 159.01; Orange County; Florida,1345,344,223,121,23,98,1001,773,228
1400000US12095016001,Census Tract 160.01; Orange County; Florida,641,296,272,24,0,24,345,292,53
1400000US12095016002,Census Tract 160.02; Orange County; Florida,994,765,638,127,12,115,229,153,76
1400000US12095016100,Census Tract 161; Orange County; Florida,2086,1181,1069,112,45,67,905,689,216
1400000US12095016200,Census Tract 162; Orange County; Florida,2997,1479,1296,183,37,146,1518,1126,392
1400000US12095016301,Census Tract 163.01; Orange County; Florida,2540,1064,760,304,104,200,1476,1187,289
1400000US12095016302,Census Tract 163.02; Orange County; Florida,1761,840,340,500,84,416,921,626,295
1400000US12095016402,Census Tract 164.02; Orange County; Florida,1021,527,263,264,61,203,494,335,159
