geo_id,geography,Poverty,Below poverty level,Below poverty level - Male,Below poverty level - Female,At or above poverty level,At or above poverty level - Male,At or above poverty level - Female
1400000US12095016604,Census Tract 166.04; Orange County; Florida,4550,659,371,288,3891,2443,1448
1400000US12095016605,Census Tract 166.05; Orange County; Florida,1613,350,206,144,1263,702,561
1400000US12095016606,Census Tract 166.06; Orange County; Florida,3110,157,87,70,2953,1438,1515
1400000US12095016607,Census Tract 166.07; Orange County; Florida,6666,896,561,335,5770,2874,2896
1400000US12095016709,Census Tract 167.09; Orange County; Florida,6651,847,271,576,5804,2732,3072
1400000US12095016710,Census Tract 167.10; Orange County; Florida,4355,461,244,217,3894,1757,2137
1400000US12095016713,Census Tract 167.13; Orange County; Florida,8851,2028,1470,558,6823,3428,3395
1400000US12095016714,Census Tract 167.14; Orange County; Florida,3144,401,303,98,2743,1189,1554
1400000US12095016715,Census Tract 167.15; Orange County; Florida,6546,889,342,547,5657,3025,2632
1400000US12095016716,Census Tract 167.16; Orange County; Florida,5411,390,171,219,5021,2415,2606
1400000US12095016717,Census Tract 167.17; Orange County; Florida,4115,412,233,179,3703,1777,1926
1400000US12095016723,Census Tract 167.23; Orange County; Florida,5104,587,220,367,4517,2233,2284
1400000US12095016724,Census Tract 167.24; Orange County; Florida,6722,1309,706,603,5413,2649,2764
1400000US12095016728,Census Tract 167.28; Orange County; Florida,5237,412,184,228,4825,2416,2409
1400000US12095016731,Census Tract 167.31; Orange County; Florida,5488,221,53,168,5267,2765,2502
1400000US12095016733,Census Tract 167.33; Orange County; Florida,5801,544,153,391,5257,2567,2690
1400000US12095016735,Census Tract 167.35; Orange County; Florida,12767,505,201,304,12262,6006,6256
1400000US12095016736,Census Tract 167.36; Orange County; Florida,14220,1185,614,571,13035,6805,6230
1400000US12095016737,Census Tract 167.37; Orange County; Florida,12795,725,560,165,12070,6143,5927
1400000US12095016738,Census Tract 167.38; Orange County; Florida,4406,266,170,96,4140,1839,2301
1400000US12095016739,Census Tract 167.39; Orange County; Florida,6988,1790,454,1336,5198,2914,2284
1400000US12095016740,Census Tract 167.40; Orange County; Florida,3871,547,132,415,3324,1254,2070
1400000US12095016741,Census Tract 167.41; Orange County; Florida,2883,520,233,287,2363,1054,1309
1400000US12095016742,Census Tract 167.42; Orange County; Florida,3653,425,183,242,3228,1555,1673
1400000US12095016743,Census Tract 167.43; Orange County; Florida,6981,434,319,115,6547,3170,3377
1400000US12095016744,Census Tract 167.44; Orange County; Florida,5373,1106,425,681,4267,2187,2080
1400000US12095016745,Census Tract 167.45; Orange County; Florida,4576,273,162,111,4303,2333,1970
1400000US12095016746,Census Tract 167.46; Orange County; Florida,4207,694,320,374,3513,1694,1819
1400000US12095016747,Census Tract 167.47; Orange County; Florida,5719,166,89,77,5553,2953,2600
1400000US12095016748,Census Tract 167.48; Orange County; Florida,7250,669,216,453,6581,3150,3431
1400000US12095016749,Census Tract 167.49; Orange County; Florida,6318,771,150,621,5547,3191,2356
1400000US12095016750,Census Tract 167.50; Orange County; Florida,12081,326,170,156,11755,6042,5713
1400000US12095016751,Census Tract 167.51; Orange County; Florida,6407,851,466,385,5556,3104,2452
1400000US12095016752,Census Tract 167.52; Orange County; Florida,3669,222,77,145,3447,1714,1733
1400000US12095016753,Census Tract 167.53; Orange County; Florida,8262,665,201,464,7597,3650,3947
1400000US12095016754,Census Tract 167.54; Orange County; Florida,5223,391,214,177,4832,2760,2072
1400000US12095016755,Census Tract 167.55; Orange County; Florida,6433,246,91,155,6187,3193,2994
1400000US12095016756,Census Tract 167.56; Orange County; Florida,2664,84,36,48,2580,1218,1362
1400000US12095016802,Census Tract 168.02; Orange County; Florida,21551,402,167,235,21149,10327,10822
1400000US12095016803,Census Tract 168.03; Orange County; Florida,2137,215,66,149,1922,947,975
1400000US12095016804,Census Tract 168.04; Orange County; Florida,8365,560,223,337,7805,4037,3768
1400000US12095016808,Census Tract 168.08; Orange County; Florida,1517,53,36,17,1464,725,739
1400000US12095016809,Census Tract 168.09; Orange County; Florida,7837,1876,819,1057,5961,2846,3115
1400000US12095016810,Census Tract 168.10; Orange County; Florida,8994,655,395,260,8339,4058,4281
1400000US12095016811,Census Tract 168.11; Orange County; Florida,13170,185,45,140,12985,5924,7061
1400000US12095016812,Census Tract 168.12; Orange County; Florida,6597,557,240,317,6040,2697,3343
1400000US12095016813,Census Tract 168.13; Orange County; Florida,2523,313,66,247,2210,1091,1119
1400000US12095016814,Census Tract 168.14; Orange County; Florida,5274,453,277,176,4821,2361,2460
1400000US12095016902,Census Tract 169.02; Orange County; Florida,5612,1157,394,763,4455,2304,2151
1400000US12095016904,Census Tract 169.04; Orange County; Florida,3765,1082,676,406,2683,1507,1176
1400000US12095016906,Census Tract 169.06; Orange County; Florida,3039,1316,515,801,1723,843,880
1400000US12095016907,Census Tract 169.07; Orange County; Florida,7469,2539,1505,1034,4930,2628,2302
1400000US12095016908,Census Tract 169.08; Orange County; Florida,2146,550,285,265,1596,1023,573
1400000US12095016909,Census Tract 169.09; Orange County; Florida,4961,997,578,419,3964,2179,1785
1400000US12095016910,Census Tract 169.10; Orange County; Florida,1166,71,8,63,1095,593,502
1400000US12095016911,Census Tract 169.11; Orange County; Florida,9112,2278,1181,1097,6834,3308,3526
1400000US12095017001,Census Tract 170.01; Orange County; Florida,5297,345,194,151,4952,2914,2038
1400000US12095017004,Census Tract 170.04; Orange County; Florida,6393,582,317,265,5811,2942,2869
1400000US12095017006,Census Tract 170.06; Orange County; Florida,4397,612,236,376,3785,1898,1887
1400000US12095017011,Census Tract 170.11; Orange County; Florida,4947,580,230,350,4367,2342,2025
1400000US12095017012,Census Tract 170.12; Orange County; Florida,2819,326,142,184,2493,1079,1414
1400000US12095017013,Census Tract 170.13; Orange County; Florida,7473,572,186,386,6901,3780,3121
1400000US12095017015,Census Tract 170.15; Orange County; Florida,7490,433,254,179,7057,3529,3528
1400000US12095017018,Census Tract 170.18; Orange County; Florida,5794,992,425,567,4802,2382,2420
1400000US12095017019,Census Tract 170.19; Orange County; Florida,5097,1545,1006,539,3552,1828,1724
1400000US12095017020,Census Tract 170.20; Orange County; Florida,5750,636,355,281,5114,2630,2484
1400000US12095017021,Census Tract 170.21; Orange County; Florida,6593,641,146,495,5952,2882,3070
1400000US12095017022,Census Tract 170.22; Orange County; Florida,10585,2070,983,1087,8515,4457,4058
1400000US12095017023,Census Tract 170.23; Orange County; Florida,1374,308,89,219,1066,605,461
1400000US12095017024,Census Tract 170.24; Orange County; Florida,2686,163,21,142,2523,1185,1338
1400000US12095017025,Census Tract 170.25; Orange County; Florida,3654,90,30,60,3564,1719,1845
1400000US12095017026,Census Tract 170.26; Orange County; Florida,3823,137,78,59,3686,1956,1730
1400000US12095017108,Census Tract 171.08; Orange County; Florida,10693,519,172,347,10174,4743,5431
1400000US12095017109,Census Tract 171.09; Orange County; Florida,5548,32,32,0,5516,2923,2593
1400000US12095017110,Census Tract 171.10; Orange County; Florida,8228,1301,625,676,6927,3463,3464
1400000US12095017111,Census Tract 171.11; Orange County; Florida,25639,3042,1708,1334,22597,11143,11454
1400000US12095017112,Census Tract 171.12; Orange County; Florida,16393,1039,486,553,15354,6862,8492
1400000US12095017113,Census Tract 171.13; Orange County; Florida,17694,400,164,236,17294,8126,9168
1400000US12095017114,Census Tract 171.14; Orange County; Florida,10387,850,233,617,9537,4856,4681
1400000US12095017115,Census Tract 171.15; Orange County; Florida,3747,198,86,112,3549,1873,1676
1400000US12095017116,Census Tract 171.16; Orange County; Florida,8031,333,110,223,7698,3633,4065
1400000US12095017117,Census Tract 171.17; Orange County; Florida,6520,547,345,202,5973,2825,3148
1400000US12095017118,Census Tract 171.18; Orange County; Florida,5007,125,60,65,4882,2061,2821
1400000US12095017119,Census Tract 171.19; Orange County; Florida,2350,112,89,23,2238,1197,1041
1400000US12095017120,Census Tract 171.20; Orange County; Florida,6402,60,31,29,6342,3137,3205
1400000US12095017121,Census Tract 171.21; Orange County; Florida,3380,713,180,533,2667,1297,1370
1400000US12095017122,Census Tract 171.22; Orange County; Florida,2657,267,107,160,2390,1218,1172
1400000US12095017123,Census Tract 171.23; Orange County; Florida,5949,384,138,246,5565,2920,2645
1400000US12095017200,Census Tract 172; Orange County; Florida,5742,822,274,548,4920,2419,2501
1400000US12095017301,Census Tract 173.01; Orange County; Florida,2637,87,0,87,2550,1426,1124
1400000US12095017302,Census Tract 173.02; Orange County; Florida,8920,1072,531,541,7848,3805,4043
1400000US12095017401,Census Tract 174.01; Orange County; Florida,7958,687,497,190,7271,3781,3490
1400000US12095017402,Census Tract 174.02; Orange County; Florida,5732,1359,693,666,4373,2355,2018
1400000US12095017503,Census Tract 175.03; Orange County; Florida,6668,1573,878,695,5095,2236,2859
1400000US12095017504,Census Tract 175.04; Orange County; Florida,9655,1007,378,629,8648,4296,4352
1400000US12095017505,Census Tract 175.05; Orange County; Florida,4769,195,90,105,4574,2045,2529
