geo_id,geography,Owner:renter occupancy,Owner occupied,Renter occupied
1400000US12095016747,Census Tract 167.47; Orange County; Florida,1893,1638,255
1400000US12095016748,Census Tract 167.48; Orange County; Florida,2265,1783,482
1400000US12095016749,Census Tract 167.49; Orange County; Florida,2113,1269,844
1400000US12095016750,Census Tract 167.50; Orange County; Florida,4220,3363,857
1400000US12095016751,Census Tract 167.51; Orange County; Florida,2173,1953,220
1400000US12095016752,Census Tract 167.52; Orange County; Florida,1339,1239,100
1400000US12095016753,Census Tract 167.53; Orange County; Florida,2654,1490,1164
1400000US12095016754,Census Tract 167.54; Orange County; Florida,1534,904,630
1400000US12095016755,Census Tract 167.55; Orange County; Florida,2267,1443,824
1400000US12095016756,Census Tract 167.56; Orange County; Florida,972,842,130
1400000US12095016802,Census Tract 168.02; Orange County; Florida,7298,4740,2558
1400000US12095016803,Census Tract 168.03; Orange County; Florida,835,734,101
1400000US12095016804,Census Tract 168.04; Orange County; Florida,2460,1927,533
1400000US12095016808,Census Tract 168.08; Orange County; Florida,528,521,7
1400000US12095016809,Census Tract 168.09; Orange County; Florida,2515,1377,1138
1400000US12095016810,Census Tract 168.10; Orange County; Florida,3080,2414,666
1400000US12095016811,Census Tract 168.11; Orange County; Florida,3734,3136,598
1400000US12095016812,Census Tract 168.12; Orange County; Florida,2223,1825,398
1400000US12095016813,Census Tract 168.13; Orange County; Florida,927,406,521
1400000US12095016814,Census Tract 168.14; Orange County; Florida,1621,1161,460
1400000US12095016902,Census Tract 169.02; Orange County; Florida,1847,843,1004
1400000US12095016904,Census Tract 169.04; Orange County; Florida,1197,621,576
1400000US12095016906,Census Tract 169.06; Orange County; Florida,1662,107,1555
1400000US12095016907,Census Tract 169.07; Orange County; Florida,2535,208,2327
1400000US12095016908,Census Tract 169.08; Orange County; Florida,941,394,547
1400000US12095016909,Census Tract 169.09; Orange County; Florida,1692,372,1320
1400000US12095016910,Census Tract 169.10; Orange County; Florida,392,346,46
1400000US12095016911,Census Tract 169.11; Orange County; Florida,3722,0,3722
1400000US12095017001,Census Tract 170.01; Orange County; Florida,2310,621,1689
1400000US12095017004,Census Tract 170.04; Orange County; Florida,2735,1418,1317
1400000US12095017006,Census Tract 170.06; Orange County; Florida,1347,593,754
1400000US12095017011,Census Tract 170.11; Orange County; Florida,1588,1132,456
1400000US12095017012,Census Tract 170.12; Orange County; Florida,944,766,178
1400000US12095017013,Census Tract 170.13; Orange County; Florida,2859,1789,1070
1400000US12095017015,Census Tract 170.15; Orange County; Florida,2565,1671,894
1400000US12095017018,Census Tract 170.18; Orange County; Florida,2284,653,1631
1400000US12095017019,Census Tract 170.19; Orange County; Florida,1523,858,665
1400000US12095017020,Census Tract 170.20; Orange County; Florida,2364,839,1525
1400000US12095017021,Census Tract 170.21; Orange County; Florida,1892,1290,602
1400000US12095017022,Census Tract 170.22; Orange County; Florida,4501,387,4114
1400000US12095017023,Census Tract 170.23; Orange County; Florida,708,191,517
1400000US12095017024,Census Tract 170.24; Orange County; Florida,1141,9,1132
1400000US12095017025,Census Tract 170.25; Orange County; Florida,1294,938,356
1400000US12095017026,Census Tract 170.26; Orange County; Florida,1552,1470,82
1400000US12095017108,Census Tract 171.08; Orange County; Florida,4063,2443,1620
1400000US12095017109,Census Tract 171.09; Orange County; Florida,2075,1789,286
1400000US12095017110,Census Tract 171.10; Orange County; Florida,2626,913,1713
1400000US12095017111,Census Tract 171.11; Orange County; Florida,8099,5444,2655
1400000US12095017112,Census Tract 171.12; Orange County; Florida,5673,3478,2195
1400000US12095017113,Census Tract 171.13; Orange County; Florida,5581,4057,1524
1400000US12095017114,Census Tract 171.14; Orange County; Florida,3391,2133,1258
1400000US12095017115,Census Tract 171.15; Orange County; Florida,1334,1325,9
1400000US12095017116,Census Tract 171.16; Orange County; Florida,2792,2275,517
1400000US12095017117,Census Tract 171.17; Orange County; Florida,2243,1699,544
1400000US12095017118,Census Tract 171.18; Orange County; Florida,1709,1086,623
1400000US12095017119,Census Tract 171.19; Orange County; Florida,759,717,42
1400000US12095017120,Census Tract 171.20; Orange County; Florida,2197,1757,440
1400000US12095017121,Census Tract 171.21; Orange County; Florida,1760,1075,685
1400000US12095017122,Census Tract 171.22; Orange County; Florida,1016,724,292
1400000US12095017123,Census Tract 171.23; Orange County; Florida,1990,1332,658
1400000US12095017200,Census Tract 172; Orange County; Florida,2262,1491,771
1400000US12095017301,Census Tract 173.01; Orange County; Florida,1175,727,448
1400000US12095017302,Census Tract 173.02; Orange County; Florida,2977,1277,1700
1400000US12095017401,Census Tract 174.01; Orange County; Florida,2609,2031,578
1400000US12095017402,Census Tract 174.02; Orange County; Florida,1739,882,857
1400000US12095017503,Census Tract 175.03; Orange County; Florida,2225,1470,755
1400000US12095017504,Census Tract 175.04; Orange County; Florida,3422,2938,484
1400000US12095017505,Census Tract 175.05; Orange County; Florida,1620,1249,371
1400000US12095017506,Census Tract 175.06; Orange County; Florida,4508,3027,1481
1400000US12095017600,Census Tract 176; Orange County; Florida,1835,826,1009
