GEOID,Population,median_income,poverty_rate,housing_units,population_density,grocery_stores,grocery_stores_per_1000,apartment_count,major_retailers,major_road_segments,population_score,income_score,apartment_score,competition_score,road_access_score,opportunity_score,location_rank
12095014302,5839,50240.0,26.77463818056513,1909,6904.323665031013,2.0,0.3425244048638465,17.0,1.0,8.0,0.6104868913857678,0.10606060606060606,0.8408239700374532,0.5674157303370786,0.550561797752809,0.5611338100102146,81
12095016907,7546,55457.0,33.99384121033606,2994,11480.51523441185,6.0,0.795123244102836,3.0,1.0,13.0,0.8426966292134831,0.1893939393939394,0.702247191011236,0.33333333333333337,0.6441947565543071,0.5594952332311882,82
12095016409,3027,119821.0,1.3576158940397351,1178,2296.986836672359,0.0,0.0,0.0,0.0,17.0,0.19101123595505617,0.8446969696969697,0.3052434456928839,0.8745318352059925,0.700374531835206,0.5591951821586654,83
12095017806,5131,115891.0,4.365620736698499,1918,2670.12838907173,0.0,0.0,0.0,0.0,0.0,0.49812734082397003,0.8106060606060606,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5569841675178754,84
12095011702,3854,36147.0,16.035288012454593,1849,4214.476237899833,1.0,0.2594706798131811,72.0,1.0,21.0,0.29213483146067415,0.026515151515151516,0.9700374531835206,0.6891385767790262,0.7284644194756554,0.5525727783452503,85
12095016513,4582,63017.0,16.73585317893817,2025,2378.6047932412357,1.0,0.21824530772588388,6.0,0.0,4.0,0.4232209737827715,0.3333333333333333,0.7509363295880149,0.6891385767790262,0.48314606741573035,0.550749063670412,86
12095015001,1950,92963.0,18.871794871794872,474,1012.0723450187596,0.0,0.0,6.0,1.0,6.0,0.0449438202247191,0.6287878787878788,0.7509363295880149,0.8745318352059925,0.49812734082397003,0.5490934627170583,87
12095016814,5274,59895.0,8.589306029579067,1909,3696.7136686742992,0.0,0.0,0.0,0.0,13.0,0.5205992509363296,0.2765151515151515,0.3052434456928839,0.8745318352059925,0.6441947565543071,0.5479379468845762,88
12095016739,6988,56477.0,25.615340583858043,2484,8943.920442757453,0.0,0.0,0.0,0.0,0.0,0.8052434456928839,0.2196969696969697,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5451268300987402,89
12095016607,6666,92841.0,13.441344134413441,2404,312.2002031778783,1.0,0.15001500150015,0.0,0.0,0.0,0.7453183520599251,0.625,0.3052434456928839,0.6891385767790262,0.20786516853932585,0.5445926966292135,90
12095016301,5487,54205.0,18.64951768488746,2946,4043.0639770223047,13.0,2.369236376890833,77.0,2.0,74.0,0.5468164794007491,0.1553030303030303,0.9775280898876404,0.18164794007490637,0.9550561797752809,0.5441756043581886,91
12095018800,5625,93667.0,9.19150455113332,3773,5140.658634970012,28.0,4.977777777777778,7.0,2.0,46.0,0.5805243445692884,0.6401515151515151,0.7659176029962547,0.0561797752808989,0.8951310861423221,0.5426519407558734,92
12095015601,2481,123625.0,2.8214429665457477,1059,3466.694271546259,2.0,0.8061265618702137,2.0,1.0,16.0,0.1198501872659176,0.875,0.6704119850187266,0.5674157303370786,0.6910112359550562,0.5408005617977528,93
12095014806,4852,110385.0,5.399835119538335,1821,3711.9953038820418,0.0,0.0,0.0,0.0,0.0,0.45318352059925093,0.7727272727272727,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5400663942798775,94
12095017022,10585,60807.0,19.555975436939065,6832,3813.3034089567136,55.0,5.196032120925839,5.0,8.0,15.0,0.9550561797752809,0.2878787878787879,0.7340823970037453,0.01872659176029967,0.6797752808988764,0.5354102826012939,95
12095014908,7611,44641.0,14.828594206749933,2279,6321.965178329235,0.0,0.0,0.0,0.0,0.0,0.8539325842696629,0.06060606060606061,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5334354783792986,96
12095015006,4822,104531.0,5.620074657818332,1575,4085.2162166718676,0.0,0.0,0.0,0.0,0.0,0.44569288389513106,0.7310606060606061,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5319437351038475,97
12095016407,7461,58423.0,24.915414805792395,3292,5265.340939300314,10.0,1.3403029084573113,144.0,3.0,0.0,0.8314606741573034,0.24242424242424243,0.9962546816479401,0.22846441947565543,0.20786516853932585,0.531775621382363,98
12095014503,5395,28851.0,21.45719489981785,2234,7697.198341159257,1.0,0.18535681186283595,6.0,0.0,3.0,0.5355805243445693,0.01893939393939394,0.7509363295880149,0.6891385767790262,0.47191011235955055,0.5299944671433435,99
12095014810,6599,107280.0,2.679528403001072,2129,3210.758214906789,2.0,0.30307622367025305,0.0,1.0,0.0,0.7378277153558053,0.7424242424242424,0.3052434456928839,0.5674157303370786,0.20786516853932585,0.529902962206333,100
12095012403,6568,46033.0,24.557926829268293,2277,2496.484722549082,2.0,0.3045066991473812,0.0,0.0,49.0,0.7228464419475655,0.07575757575757576,0.3052434456928839,0.5674157303370786,0.898876404494382,0.5298093292475314,101
