GEOID,Population,median_income,poverty_rate,housing_units,population_density,grocery_stores,grocery_stores_per_1000,apartment_count,major_retailers,major_road_segments,population_score,income_score,apartment_score,competition_score,road_access_score,opportunity_score,location_rank,nearest_grocery_m,nearest_grocery_miles,nearest_retailer_m,nearest_retailer_miles,nearest_road_m,nearest_road_miles,grocery_stores_per_10000,grocery_access_score,retail_access_score,accessibility_score,final_location_score,demand_score,accessibility_score_final,underserved_score,site_selection_score,site_category,site_rank
12095015801,1876,237446.0,0.5971769815418024,710,2895.9750422790075,0.0,0.0,0.0,0.0,0.0,0.0374531835205992,1.0,0.3052434456928839,1.0,0.5792776829959624,0.4702247191011236,138,1001.0227063401816,0.6220066724952412,1001.0227063401816,0.6220066724952412,1071.7556667344693,0.665958096425916,0.0,0.5825364362607783,0.6279202926954511,0.5903097062417866,0.5062502152433225,0.379267912165061,0.5901467685785458,0.4439018682475916,0.6141267054064927,Moderate,11
12095016735,12767,115538.0,3.9555102999921674,4846,3472.3997677500856,18.0,1.4098848594031488,21.0,1.0,27.0,0.9737827715355806,0.7992424242424242,0.8539325842696629,0.9308586337760912,0.5575099423056029,0.6835567756213823,22,1258.1309580217176,0.7817663333766538,1819.797198234955,1.130769554697414,1163.5089049376963,0.7229709154398912,14.098848594031487,0.5212513948523313,0.4527400373636145,0.5220525423358966,0.6351055056357365,0.3950959397426533,0.5238654697085601,0.6697391448763161,0.6090429744592323,Moderate,12
12095017020,5923,69512.0,11.060869565217391,3037,5333.718424834569,7.0,1.1818335303055885,130.0,2.0,11.0,0.6217228464419475,0.4015151515151515,0.99250936329588,0.949418880455408,0.6145045375637157,0.5765194075587334,42,792.8572625648932,0.4926586625139766,757.830475478248,0.4708940260617046,935.4816331749078,0.5812813377220207,11.818335303055886,0.641765838320399,0.7032950012895093,0.6431671506115478,0.5965137304745777,0.3534047189206339,0.6418040855737136,0.5273188275422146,0.6072802515738401,Moderate,13
12095016407,7461,58423.0,24.915414805792395,3292,5265.340939300314,10.0,1.3403029084573113,144.0,3.0,0.0,0.8314606741573034,0.2424242424242424,0.99625468164794,0.9256404174573054,0.4805561915950986,0.531775621382363,72,688.6973545312725,0.4279366962757946,564.7151688459618,0.3508977377403226,1545.149451272374,0.9601113567219772,13.403029084573111,0.6754304013202598,0.7751608914945787,0.6174268154650592,0.5574709796071718,0.3781271845948312,0.6076831049788011,0.5584721612362216,0.6063268361945066,Moderate,14
12095016748,7250,120342.0,9.227586206896552,2265,6220.47972450544,0.0,0.0,101.0,0.0,0.0,0.8164794007490637,0.8522727272727273,0.9850187265917604,1.0,0.1599218859490877,0.7787772386789241,7,871.3607012894332,0.5414384378289745,992.0218079734497,0.6164137735458979,5786.304139799234,3.595442701994871,0.0,0.6182617265131732,0.6304588714966071,0.4373652192842258,0.6763536328605146,0.4136661046505614,0.4144482272560215,0.5696634034088693,0.6053224276523157,Moderate,15
12095014705,9194,71857.0,12.064635877279178,3665,13587.026374453662,8.0,0.8701326952360235,7.0,0.0,12.0,0.9363295880149812,0.4545454545454545,0.7659176029962547,0.9758064516129032,0.6540069797878736,0.6159346271705822,13,304.6525302966442,0.1893023059685463,819.2038619908985,0.509029680410713,798.256202228563,0.4960134080896085,8.701326952360235,0.8312142951058177,0.6828488819215115,0.7306582863417789,0.6503517249219412,0.2578929258092952,0.7217979205758817,0.6022533715647408,0.6004840270792394,Moderate,16
12095016302,4067,55234.0,19.203343988197688,1838,5325.305873023576,9.0,2.212933366117531,26.0,2.0,61.0,0.3295880149812734,0.1818181818181818,0.8782771535580525,0.9433704933586338,0.9818487843238868,0.4869169220292816,21,11.760672557368467,0.0073077431284849,156.98828778002635,0.0975479995451726,53.90934003588929,0.0334977108908283,22.129333661175316,0.9996347046629478,0.9785058072423256,0.9882945570431988,0.6373302125334568,0.1765735147481565,0.9874052610262458,0.4806591898179311,0.5991875250938951,Moderate,17
12095015501,6127,96404.0,8.354011579818032,3563,3140.920542044754,6.0,0.9792720744246776,20.0,0.0,44.0,0.6554307116104869,0.6553030303030303,0.848314606741573,0.9818548387096776,0.8060813626387465,0.6480145556690501,8,563.4330154396354,0.3501010445496024,1162.093764626524,0.722091588017555,384.3774191423976,0.238841055201621,9.792720744246775,0.7201908135164945,0.5852801548084048,0.7275649014237774,0.6718796593954682,0.2620803574076933,0.73185942887989,0.5337057079122154,0.5991310511431801,Moderate,18
12095018902,5720,84467.0,11.667564171602944,4580,10613.047650473029,36.0,6.293706293706294,9.0,1.0,41.0,0.5955056179775281,0.5643939393939394,0.7808988764044944,0.8764231499051234,1.0,0.5276366189989785,9,11.222796146435517,0.0069735222217471,216.84988409581925,0.1347442710171469,25.918251494062925,0.0161048548315729,62.93706293706294,1.0,0.9429642262459488,0.9885928452491898,0.6659234868740418,0.2247206525825915,0.9885928452491898,0.4757940586983791,0.5981131809242495,Moderate,19
12095017120,6402,184514.0,0.937207122774133,2563,1976.83676864979,0.0,0.0,9.0,0.0,11.0,0.700374531835206,0.9772727272727272,0.7808988764044944,1.0,0.4476785563894861,0.7872276132107592,4,1885.5173741257656,1.1716061787447345,1920.317097604566,1.193229724412286,1742.2316911305277,1.0825725830714423,0.0,0.4095534589405321,0.436834754055354,0.4302597569430781,0.6801372563304549,0.3828319076535156,0.4321660118155258,0.5498186356722181,0.5945478289917332,Moderate,20
